headline,category
‘I cannot change because of you’: Man United boss Amorim says early formation change would have meant ‘succumbing to media pressure’,sports
2025 Reimagined: What if…. Alyssa Healy had caught Jemimah Rodrigues in the World Cup semifinal,sports
‘FIFA received 150 million World Cup ticket requests’: Infantino on the craze of 2026 WC,sports
"Swiss star Stan Wawrinka “at peace” with retirement call, but still passionate about tennis",sports
Women’s Hockey India League 2025: Gorzelany guides Bengal Tigers to win over Soorma Hockey Club,sports
"Vijay Hazare Trophy 2025-26 Points table: Updated standings, win, loss; Teams with best NRR in Elite & Plate group after 3rd round",sports
"Vijay Hazare Trophy: Dhruv Jurel’s 160 helps Uttar Pradesh beat Baroda, Mumbai rout Chhattisgarh by 9 wickets to maintain winning run",sports
"WATCH | Magnus Carlsen slams table yet again, this time after losing to Arjun Erigaisi",sports
"India ​vs Sri Lanka ​5th WT20I Match: Date, Time, ​Venue, Live Streaming, Predicted Playing XI, Other Details of IND-W vs SL-W",sports
Gukesh stunned by 12-year-old chess prodigy after blunder from world champion in World Blitz Championship,sports
India Open Super 750 gets a new venue as India gears up for Badminton World Championships later,sports
England’s Gus Atkinson ruled out of final Ashes Test with hamstring injury,sports
"‘Still motivated to score 1,000 career goals’: Cristiano Ronaldo",sports
Magnus Carlsen tapes over betting sponsor logo to avoid fresh war with FIDE in Doha,sports
ICC rates MCG pitch ‘Unsatisfactory’,sports
"Aakash Chopra on MCG Test: “Match ended in Ahmedabad in two days, a BBC report said, ‘death of Test cricket.’ Here, they say it’s actually not bad”",sports
"IND vs NZ ODI Series 2026: Squad Announcement, Schedule, Match Dates, Timings, Venues & Live Streaming Info",sports
‘Don’t understand how people find negative in this event’: Sabalenka after ‘Battle of Sexes’,sports
The women’s academy in the Himachal hills that produced two cricket World Cup winners,sports
African Nations Cup needs a World Cup winner to get the recognition it deserves,sports
"Mohsin Naqvi on handshake row: ‘We shouldn’t let politics come into all of this… If they don’t want to shake hands, then we have no particular desire to do so either’",sports
Sunil Gavaskar’s sarcastic comments on MCG pitch: ‘Might drop the word ‘very’ from the ‘very good’ that Madugalle gave for the Perth pitch’,sports
2025 Reimagined: What if… Cristiano Ronaldo had joined Inter Miami,sports
"After breaching Korean barrier in 2025, archer Ankita Bhakat targets bigger things in the new year",sports
Harmanpreet Kaur admits being concerned over India’s over-rate during fourth T20I: ‘I try to improve from my mistakes’,sports
South Africa coach Hugo Broos blasts lack of ‘AFCON vibe’ at Africa Cup in Morocco,sports
Anrich Nortje hopeful for South Africa national team call-up for 2026 T20I World Cup,sports
AFCON 2025: Morocco captain Achraf Hakimi asks fans to stop whistling the team at Africa Cup,sports
